DLBA Sale ID,Address,Sale Closed Date,Final Sale Price,Program,Block Range,Council District,Neighborhood,Zip Code,Street Number,Street Prefix,Street Name,Street Type,Parcel ID,Address ID,Longitude,Latitude,ObjectId,x,y
A-334463,18109 Cardoni,2022-05-05,2200,Own It Now,18000-18499 Cardoni St,3,Hawthorne Park,48203,18109,,CARDONI,St,09021394-5,280171,-83.0915130511512,42.4265648992574,124,-9249704.9220968,5225092.5215627
A-264102,18708 Fairport,2020-08-26,2000,Own It Now,18600-18899 Fairport St,3,Von Steuben,48205,18708,,FAIRPORT,St,21031152.,222751,-82.9907646618885,42.432752520456,125,-9238489.66270583,5226025.72446384
A-408179,18708 Fairport,2024-08-14,3000,Demo Pull Sale,18600-18899 Fairport St,3,Von Steuben,48205,18708,,FAIRPORT,St,21031152.,222751,-82.9907646618885,42.432752520456,126,-9238489.66270583,5226025.72446384
A-277540,18491 Pelkey,2021-02-05,1000,Own It Now,18200-18599 Pelkey St,3,Franklin,48205,18491,,PELKEY,St,21030167.,223203,-82.9865035500229,42.4307614002299,127,-9238015.31790274,5225725.41820511
A-334495,18067 Alcoy,2022-04-13,3500,Own It Now,18000-18399 Alcoy St,3,Franklin,48205,18067,,ALCOY,St,21015830.,221898,-82.9888890579537,42.4285888190749,128,-9238280.87143088,5225397.75439054
A-224668,4378 Lakewood,2019-01-30,1000,Own It Now,4300-4599 Lakewood St,4,Fox Creek,48215,4378,,LAKEWOOD,St,21054647.,306272,-82.9570274843523,42.3910686810446,129,-9234734.0572817,5219740.8418592
A-266505,8977 Holcomb,2020-07-17,1100,Own It Now,8900-9099 Holcomb Ave,3,Airport Sub,48213,8977,,HOLCOMB,Ave,19008493.,292446,-83.0133881627087,42.3955779292006,130,-9241008.09929709,5220420.52250838
A-237370,14257 Ohio,2019-11-07,1000,Own It Now,14200-14329 Ohio St,7,Davison-Schoolcraft,48238,14257,,OHIO,St,16034371.,184077,-83.1554918244485,42.3926138481131,131,-9256827.00656183,5219973.7399656
A-335666,8818 Desoto,2022-05-26,1000,Demo Pull Sale,8500-8999 Desoto St,2,Chalfonte,48238,8818,,DESOTO,St,16006406.,91811,-83.1587812650533,42.4012600067405,132,-9257193.18541496,5221277.05371234
A-270575,12778 Hubbell,2020-09-11,1000,Own It Now,12722-13199 Hubbell St,1,Schoolcraft Southfield,48227,12778,,HUBBELL,St,22038891.,135357,-83.1879169758359,42.382614602588,133,-9260436.55790317,5218466.68705102
A-359281,8203 Normile,2023-02-16,17200,Own It Now,8200-8499 Normile St,7,Aviation Sub,48204,8203,,NORMILE,St,18016472.,187370,-83.1591256525815,42.3542257677236,134,-9257231.52245922,5214189.32412315
A-153081,8203 Normile,2018-03-07,4600,Own It Now,8200-8499 Normile St,7,Aviation Sub,48204,8203,,NORMILE,St,18016472.,187370,-83.1591256525815,42.3542257677236,135,-9257231.52245922,5214189.32412315
A-167086,20246 Strasburg,2018-08-10,1000,Own It Now,20200-20499 Strasburg St,3,Conner Creek,48205,20246,,STRASBURG,St,21034312.,174376,-82.9985804000163,42.4461688501931,136,-9239359.70669439,5228049.46118689
A-269971,19430 Moenart,2020-07-23,1000,Own It Now,19300-19599 Moenart St,3,Farwell,48234,19430,,MOENART,St,13015763.,283555,-83.0500322781276,42.4378203176182,137,-9245087.3035661,5226790.10669207
A-333624,8175 Alpine,2022-05-04,1000,Own It Now,8100-8299 Alpine St,6,Midwest,48204,8175,,ALPINE,St,16025149.,187772,-83.1475173364781,42.3545633703016,138,-9255939.29062163,5214240.17955302
A-396151,4143 Lakewood,2024-04-19,5600,Demo Pull Sale,4100-4299 Lakewood St,4,Fox Creek,48215,4143,,LAKEWOOD,St,21054828.,304835,-82.9562849540492,42.3884826955473,139,-9234651.39918646,5219351.07733581
A-257633,5394 Linsdale,2020-08-06,1000,Own It Now,5200-5499 Linsdale St,6,Midwest,48204,5394,,LINSDALE,St,16003443.,199760,-83.1303867365511,42.3592551148485,140,-9254032.32096077,5214946.95802317
A-266406,19960 Helen,2020-06-11,1500,Own It Now,19900-20099 Helen St,3,Sherwood,48234,19960,,HELEN,St,15009219.,268476,-83.0315218271969,42.4420003758234,141,-9243026.72959414,5227420.63665965
A-386288,13601 Northlawn,2024-02-06,15800,Own It Now,13500-13899 Northlawn St,7,Davison-Schoolcraft,48238,13601,,NORTHLAWN,St,16032448.,182978,-83.1533086000137,42.3876821501566,142,-9256583.97112946,5219230.42090673
A-360454,8081 Marion,2023-06-16,2100,Demo Pull Sale,8000-8199 Marion Ave,3,Airport Sub,48213,8081,,MARION,Ave,17001575.,291003,-83.0211140386693,42.3951008616227,143,-9241868.13987497,5220348.6116252
A-181467,4421 Oregon,2018-10-18,3000,Own It Now,4409-4499 Oregon St,6,Midwest,48204,4421,,OREGON,St,14002150.,198846,-83.11794364968,42.3584963499694,144,-9252647.16286638,5214832.65182914
A-139986,15486 Pinehurst,2017-06-07,1500,Own It Now,11600-11999 Pinehurst St,2,Bethune Community,48238,15486,,PINEHURST,St,16043783.,92987,-83.1660577634354,42.405405014298,145,-9258003.2015096,5221901.93190577
A-274475,6734 Hartford,2020-11-17,1000,Own It Now,6700-6787 Hartford St,5,Midwest,48210,6734,,HARTFORD,St,14011446-7,188737,-83.1132608777564,42.3543508233574,146,-9252125.87908035,5214208.16209322
A-268671,1605 Glynn Ct,2020-08-21,7600,Own It Now,1600-1899 Glynn Ct,5,Dexter-Linwood,48206,1605,,GLYNN CT,Ct,08003121.,538151,-83.100453099734,42.3828640999732,147,-9250700.1237527,5218504.28754431
A-141217,1605 Glynn Ct,2017-07-14,4000,Demo Pull Sale,1600-1899 Glynn Ct,5,Dexter-Linwood,48206,1605,,GLYNN CT,Ct,08003121.,538151,-83.100453099734,42.3828640999732,148,-9250700.1237527,5218504.28754431
A-151238,9632 Mansfield,2018-02-23,1000,Own It Now,9500-9899 Mansfield St,7,Joy Community,48227,9632,,MANSFIELD,St,22057026.,204527,-83.2030139348358,42.3672280441956,149,-9262117.14369156,5216148.145061
A-266490,9632 Mansfield,2020-03-20,1000,Own It Now,9500-9899 Mansfield St,7,Joy Community,48227,9632,,MANSFIELD,St,22057026.,204527,-83.2030139348358,42.3672280441956,150,-9262117.14369156,5216148.145061
A-144471,8883 Mendota,2018-06-27,1100,Own It Now,8816-9099 Mendota St,7,Barton-McFarland,48204,8883,,MENDOTA,St,18017367.,201974,-83.1644973726648,42.3600389575716,151,-9257829.49960358,5215065.04358653
A-254797,18151 Hull,2020-10-07,1000,Own It Now,18000-18499 Hull St,3,Hawthorne Park,48203,18151,,HULL,St,09020131.,280248,-83.0890924989548,42.4271815550349,152,-9249435.46745886,5225185.52004634
A-253946,15757 Stansbury,2019-10-22,2500,Own It Now,15700-15799 Stansbury St,2,Bethune Community,48227,15757,,STANSBURY,St,22033928.,87693,-83.1828311993665,42.4067130493871,153,-9259870.41185631,5222099.1325417
A-420611,8951 Kimberly Ct,2025-03-14,5000,Own It Now,8700-8999 Kimberly Ct,5,Petoskey-Otsego,48204,8951,,KIMBERLY CT,Ct,14007403.,54923,-83.1236429056129,42.365732358726,154,-9253281.60113474,5215922.79619175
A-336918,3266 Waverly,2022-06-03,6600,Own It Now,3200-3699 Waverly,2,Dexter-Linwood,48238,3266,,WAVERLY,,12004415.,38242,-83.1283220998184,42.3901194999811,155,-9253802.48665101,5219597.77766615
A-263741,14210 Wade,2020-12-04,1000,Own It Now,14200-14399 Wade St,4,Outer Drive-Hayes,48213,14210,,WADE,St,21006030.,234547,-82.9689082209241,42.4068297300441,156,-9236056.61482712,5222116.72363021
A-335694,15344 Ohio,2022-05-27,15300,Own It Now,15300-15399 Ohio St,2,Fitzgerald/Marygrove,48238,15344,,OHIO,St,16033757.,91365,-83.1550741053895,42.4032144305714,157,-9256780.50628889,5221571.68659178
A-333249,6475 Crane,2022-03-23,1500,Own It Now,6400-6599 Crane St,3,Airport Sub,48213,6475,,CRANE,St,19010002.,225864,-83.0134882439957,42.3905690872678,158,-9241019.240295,5219665.54090846
A-376804,5107 Underwood,2023-08-18,2500,Demo Pull Sale,5000-5499 Underwood St,6,Midwest,48204,5107,,UNDERWOOD,St,16004092.,199408,-83.134463837724,42.3631723535504,159,-9254486.18178726,5215537.10303481
A-273274,2744 Burlingame,2020-09-11,1700,Own It Now,2600-2899 Burlingame St,5,Dexter-Linwood,48206,2744,,BURLINGAME,St,10003182.,50872,-83.1171801108726,42.3813438733145,160,-9252562.16611514,5218275.18416596
A-284898,12540 Maiden,2021-05-17,1500,Own It Now,12500-12699 Maiden St,4,Wade,48213,12540,,MAIDEN,St,21006470.,227038,-82.9798330330963,42.4039509648716,161,-9237272.75935514,5221682.72283275
A-272587,12639 Cloverlawn,2020-11-10,2000,Own It Now,12600-13099 Cloverlawn St,7,Littlefield Community,48238,12639,,CLOVERLAWN,St,16031493.,212523,-83.1519884097276,42.3815236723576,162,-9256437.00821906,5218302.28021
A-422673,6080 Beniteau,2025-03-21,1600,Own It Now,6068-6181 Beniteau St,4,Airport Sub,48213,6080,,BENITEAU,St,21043339.,297572,-82.9903133144661,42.395739939019,163,-9238439.41894059,5220444.94321727
A-270829,13941 Whitcomb,2020-07-28,5000,Demo Pull Sale,13900-14098 Whitcomb St,1,Cadillac Community,48227,13941,,WHITCOMB,St,22048095-6,128996,-83.1965462000111,42.3877045001715,164,-9261397.15874429,5219233.78943062
A-266499,3729 Virginia Park,2020-08-04,1000,Own It Now,3700-3999 Virginia Pk St,5,Petoskey-Otsego,48206,3729,,VIRGINIA PARK,St,14002729.,81915,-83.1134572913677,42.3627652285696,165,-9252147.74374354,5215475.76659194
A-234648,17818 Gable,2019-06-26,4200,Own It Now,17800-17999 Gable St,3,Davison,48212,17818,,GABLE,St,13012375.,270781,-83.0420701000172,42.4251327501828,166,-9244200.95795324,5224876.54123665
A-144188,8081 Kentucky,2017-09-27,2600,Demo Pull Sale,8000-8199 Kentucky St,7,Barton-McFarland,48204,8081,,KENTUCKY,St,18015811.,183827,-83.1567492565569,42.3530016988799,167,-9256966.98326384,5214004.93639065
A-341657,2700 Cortland,2022-06-10,5000,Own It Now,2600-2899 Cortland St,5,Dexter-Linwood,48206,2700,,CORTLAND,St,10003585.,409030,-83.1199104607324,42.3864962081623,168,-9252866.10727122,5219051.68118282
A-358340,15781 Rockdale,2023-02-07,1400,Own It Now,15700-15799 Rockdale St,1,Brightmoor,48223,15781,,ROCKDALE,St,22114341.,130733,-83.2586452500099,42.4055874002596,169,-9268309.99336891,5221929.42834316
A-301727,8591 Prest,2021-06-02,2100,Demo Pull Sale,8500-8799 Prest St,7,Fiskhorn,48228,8591,,PREST,St,22049411.,191447,-83.196139738268,42.3570880871585,170,-9261351.91163003,5214620.50391488
A-254033,12505 Glenfield,2019-11-22,1700,Own It Now,12500-12699 Glenfield Ave,4,Eden Gardens,48213,12505,,GLENFIELD,Ave,21010646.,235874,-82.9863988254671,42.4132146447985,171,-9238003.66001851,5223079.38037661
A-105176,12690 Barlow,2016-10-19,1500,Own It Now,12600-17099 Barlow St,4,Gratiot-Findlay,48205,12690,,BARLOW,St,21033059.,229962,-82.9941705176053,42.4225059432094,172,-9238868.80082994,5224480.40910827
A-235713,6650 Barlum,2019-10-04,2700,Own It Now,0-0 Barlum St,6,Claytown,48210,6650,,BARLUM,St,18003407.,173329,-83.1348472394822,42.3420803392765,173,-9254528.86187574,5212359.95522495
A-255443,12675 Lauder,2020-03-19,1000,Own It Now,12631-12899 Lauder St,1,Schoolcraft Southfield,48227,12675,,LAUDER,St,22042551.,134665,-83.1905393219604,42.3811195759577,174,-9260728.47613843,5218241.38225359
A-304738,20473 Cardoni,2021-06-28,1700,Own It Now,20400-20559 Cardoni St,3,Nolan,48203,20473,,CARDONI,St,09021227.,282810,-83.0923543328945,42.4458661249398,175,-9249798.57315207,5228003.792935
A-299178,15044 Dacosta,2021-07-21,2500,Own It Now,15000-15299 Dacosta St,1,Brightmoor,48223,15044,,DACOSTA,St,22115605.,134161,-83.2600954247792,42.3982737984983,176,-9268471.42608579,5220826.89521551
A-181468,5568 Manistique,2018-11-08,1100,Own It Now,5500-5699 Manistique St,4,Chandler Park-Chalmers,48224,5568,,MANISTIQUE,St,21061269.,312535,-82.9583075104758,42.4008542695945,177,-9234876.54913797,5221215.88926409
A-104428,5348 Fischer,2016-08-03,1000,Own It Now,5300-5699 Fischer St,5,Gratiot Woods,48213,5348,,FISCHER,St,19010631.,28905,-83.0077729664878,42.3819011252577,178,-9240383.01851308,5218359.16330355
A-264085,15947 Bramell,2020-08-14,1100,Own It Now,15800-16099 Bramell St,1,Riverdale,48223,15947,,BRAMELL,St,22117779.001,131377,-83.2650115560536,42.407767103254,179,-9269018.68731593,5222258.04571453
A-283439,14089 Ohio,2021-04-15,1000,Own It Now,13900-14199 Ohio St,7,Davison-Schoolcraft,48238,14089,,OHIO,St,16034380.,184938,-83.1554372000128,42.3912573501413,180,-9256820.92579746,5219769.27904339
A-409614,5220 Coplin,2024-08-29,6600,Demo Pull Sale,5200-5499 Coplin St,4,Chandler Park,48213,5220,,COPLIN,St,21051441.,309600,-82.9652799388966,42.3956100204832,181,-9235652.71631937,5220425.35981433
A-414693,8210 Alpine,2024-09-12,13500,Own It Now,8100-8299 Alpine St,6,Midwest,48204,8210,,ALPINE,St,16025056.,189469,-83.1469531258495,42.3550552521349,182,-9255876.48298175,5214314.27563164
A-271185,13956 Ohio,2020-09-01,1100,Own It Now,13900-14199 Ohio St,7,Davison-Schoolcraft,48238,13956,,OHIO,St,16033676.,184900,-83.1548084500126,42.3894388001398,183,-9256750.9336676,5219495.18131977
A-345090,20165 Keating,2022-09-29,1000,Own It Now,20100-20399 Keating St,3,Nolan,48203,20165,,KEATING,St,09023982.,278620,-83.1008776000107,42.4431460501413,184,-9250747.37890735,5227593.46025594
A-239639,5932 Lenox,2019-08-28,1500,Own It Now,5900-6099 Lenox St,4,Chandler Park,48213,5932,,LENOX,St,21049866.,312378,-82.9704649610538,42.3999457611919,185,-9236229.91034565,5221078.93401178
A-357056,7420 Iowa,2023-01-24,2600,Demo Pull Sale,7400-7599 Iowa St,3,Grant,48212,7420,,IOWA,St,15004045.,269554,-83.0274389999838,42.4248822499005,186,-9242572.23134778,5224838.76415915
A-265821,17345 Hoover,2020-11-09,2000,Demo Pull Sale,17300-17599 Hoover St,3,Von Steuben,48205,17345,,HOOVER,St,17014087-8,196339,-83.0045254406568,42.4228987257079,187,-9240021.50559124,5224539.64109469
A-111052,1152 Lawrence,2017-02-02,1000,Own It Now,1100-1399 Lawrence St,5,Gateway Community,48202,1152,,LAWRENCE,St,06003008.,346090,-83.097480055632,42.3876200382117,188,-9250369.16599716,5219221.05959621
A-270624,11798 Findlay,2021-02-05,1000,Own It Now,11700-11999 Findlay St,4,Gratiot-Findlay,48205,11798,,FINDLAY,St,21012946.,233678,-82.9972050467183,42.4142334491623,189,-9239206.6030656,5223232.99507903
A-190583,12338 Maiden,2019-02-13,2500,Own It Now,12200-12499 Maiden St,4,Wade,48213,12338,,MAIDEN,St,21006478.,230889,-82.9810034123749,42.4035484370305,190,-9237403.04538047,5221622.03957967
A-224691,12819 La Salle Blvd,2019-01-24,4000,Own It Now,12800-13099 La Salle Blvd,5,Dexter-Linwood,48238,12819,,LA SALLE BLVD,Blvd,10008814.,40198,-83.1177342665588,42.3914637706911,191,-9252623.85444395,5219800.39191653
A-304311,4533 Allendale,2021-06-04,4000,Own It Now,4500-4999 Allendale St,6,Midwest,48204,4533,,ALLENDALE,St,14001947.,193484,-83.1181994679661,42.3563606765017,192,-9252675.64042772,5214510.92491429
A-269016,14660 Cherrylawn,2020-07-14,1000,Own It Now,14500-14799 Cherrylawn St,7,Chalfonte,48238,14660,,CHERRYLAWN,St,16032758.,83858,-83.1540066500067,42.3976172501576,193,-9256661.67769923,5220727.92615122
A-378211,7034 Palmetto,2023-10-25,1000,Own It Now,7000-7498 Palmetto St,3,Airport Sub,48234,7034,,PALMETTO,St,15002906-7,322155,-83.0293265797311,42.4078798543655,194,-9242782.35576408,5222275.04465935
A-275523,18706 Hickory,2021-03-18,2000,Own It Now,18600-18899 Hickory St,3,Franklin,48205,18706,,HICKORY,St,21030261.,223106,-82.9871303570841,42.4328265066789,195,-9238085.09374562,5226036.88345442
A-252974,13377 Littlefield,2019-12-03,1000,Own It Now,13200-13499 Littlefield St,7,Grand River-I96,48227,13377,,LITTLEFIELD,St,22027374.,178806,-83.1756580633527,42.3872569613628,196,-9259071.90200786,5219166.33801863
A-256805,3910 Lawndale,2019-12-18,5000,Demo Pull Sale,3800-4035 Lawndale St,6,Claytown,48210,3910,,LAWNDALE,St,20006161.,157383,-83.1424969501644,42.3220516001135,197,-9255380.4237736,5209343.95788118
A-297564,13359 Hubbell,2021-03-17,4000,Own It Now,13200-13899 Hubbell St,1,Schoolcraft Southfield,48227,13359,,HUBBELL,St,22040109.,137059,-83.1887512107408,42.3863221294228,198,-9260529.42450799,5219025.44511989
A-267375,14055 Marlowe,2020-06-03,1000,Own It Now,14000-14199 Marlowe St,1,Hubbell-Lyndon,48227,14055,,MARLOWE,St,22041357.,155969,-83.1897116204871,42.3898798912988,199,-9260636.3368319,5219561.66327292
A-184028,4834 Concord,2018-12-10,1700,Own It Now,4800-4999 Concord St,5,Gratiot Town/Kettering,48207,4834,,CONCORD,St,15010890.,2806,-83.0219774702548,42.3721431547061,200,-9241964.25663939,5216888.72263516
A-334143,6037 Crane,2022-05-20,6000,Own It Now,5900-6099 Crane St,5,Gratiot Town/Kettering,48213,6037,,CRANE,St,19010037.,43795,-83.0114492435137,42.3877672117303,201,-9240792.25979962,5219243.24112574
A-272187,8860 Appoline,2020-12-14,6200,Own It Now,8800-9099 Appoline,7,Barton-McFarland,48228,8860,,APPOLINE,,22020782.,199756,-83.1686136500158,42.3596649502288,202,-9258287.72150226,5215008.69936019
A-132526,18076 Asbury Park,2017-11-20,1100,Own It Now,18000-18199 Asbury Park,2,College Park,48235,18076,,ASBURY PARK,Park,22061532-3,63004,-83.208901313178,42.422301529267,203,-9262772.52365073,5224449.58343186
A-267447,15784 Cheyenne,2020-06-18,1000,Own It Now,15700-15799 Cheyenne St,2,Bethune Community,48227,15784,,CHEYENNE,St,22025891.,92556,-83.1747177968239,42.4072311315,204,-9258967.23201666,5222177.24023925
A-055635,20410 Anglin,2016-06-14,2100,Own It Now,20400-20599 Anglin St,3,Butler,48234,20410,,ANGLIN,St,13024309.007,285619,-83.0749262488945,42.4453127587516,205,-9247858.48771569,5227920.31429053
A-346108,5967 Chopin,2022-09-20,28100,Own It Now,5800-5999 Chopin St,6,Claytown,48210,5967,,CHOPIN,St,18012233.,200660,-83.1403941790539,42.3403743153123,206,-9255146.34436432,5212103.01876628
A-314863,3750 W Philadelphia,2021-08-25,4000,Own It Now,3700-3999 W Philadelphia St,5,Petoskey-Otsego,48206,3750,W,PHILADELPHIA,St,14002980.,53088,-83.1150604986004,42.3644731083528,207,-9252326.21195633,5215733.07420042
A-307793,11800 Wade,2021-08-17,1000,Own It Now,11700-11999 Wade St,4,Ravendale,48213,11800,,WADE,St,21006151.,227402,-82.9870029442391,42.4005890032965,208,-9238070.91021259,5221175.90086235
A-307559,12021 Archdale,2021-09-15,2000,Demo Pull Sale,12000-12199 Archdale St,7,Plymouth-I96,48227,12021,,ARCHDALE,St,22072025.,177165,-83.2160746551895,42.3747643304609,209,-9263571.05643073,5217283.68841225
A-263686,5069 Mcclellan,2020-10-30,1200,Own It Now,5000-5099 McClellan St,5,Gratiot Woods,48213,5069,,MCCLELLAN,St,19007140.,28383,-83.0012518604336,42.3816072002995,210,-9239657.09230772,5218314.86804973
A-423765,12122 MONICA,2025-01-22,5000,Own It Now,12000-12299 Monica St,7,Oakman Blvd Community,48204,12122,,MONICA,St,16021014.,543960,-83.1420826500144,42.377876700167,211,-9255334.30409186,5217752.69001677
A-378183,14300 WARD,2023-08-24,3000,Demo Pull Sale,14200-14319 Ward St,7,Happy Homes,48227,14300,,WARD,St,22024781.,183171,-83.1730123757541,42.3928059023778,212,-9258777.38541159,5220002.68809329
A-229815,2627 Edsel,2019-06-25,1000,Own It Now,2600-2899 S Edsel St,6,Boynton,48217,2627,,EDSEL,St,20014519.,539315,-83.1591875498222,42.2694873501021,213,-9257238.41282854,5201433.21286581
A-297897,9110 Prairie,2021-04-06,4500,Own It Now,9000-9299 Prairie St,6,Midwest,48204,9110,,PRAIRIE,St,16022512.,197376,-83.1426502081034,42.3623875768293,214,-9255397.48436933,5215418.87086995
A-273253,17808 Wexford,2021-02-25,1000,Own It Now,17800-17999 Wexford St,3,Davison,48212,17808,,WEXFORD,St,13021461.,269804,-83.0643749496758,42.4241776363713,215,-9246683.92245946,5224732.50464961
A-265436,13523 Meyers,2020-06-17,1200,Own It Now,13500-13899 Meyers Rd,7,Grand River-I96,48227,13523,,MEYERS,Rd,22020516.,180062,-83.1689627939994,42.3862350385731,216,-9258326.58803273,5219012.319357
A-273503,15771 Lahser,2020-10-07,7000,Own It Now,15700-15799 Lahser Rd,1,Brightmoor,48223,15771,,LAHSER,Rd,22113789.,130745,-83.2574214747865,42.4054315479634,217,-9268173.76333419,5221905.93210599
A-360130,15500 Faircrest,2023-05-02,1300,Own It Now,15400-15528 Faircrest St,4,Mapleridge,48205,15500,,FAIRCREST,St,21018682.,145302,-82.9609721569367,42.4322179250248,218,-9235173.17622515,5225945.09436569
A-358028,9668 Yosemite,2023-02-02,5300,Own It Now,9600-9899 Yosemite St,7,Nardin Park,48204,9668,,YOSEMITE,St,14012819.,72403,-83.1308496486541,42.3696365665689,219,-9254083.85210036,5216511.03864464
A-301419,2021 Eason,2021-05-10,4000,Own It Now,1900-2047 Eason St,2,Martin Park,48203,2021,,EASON,St,08005339.,30388,-83.1208878871332,42.410908074587,220,-9252974.91388045,5222731.60634241
A-254437,18992 Plainview,2020-02-27,1000,Own It Now,18900-19099 Plainview Ave,1,Evergreen-Outer Drive,48219,18992,,PLAINVIEW,Ave,22094115.,103647,-83.237378018133,42.4285498868368,221,-9265942.53594579,5225391.88282133
