...1,...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,City of Detroit?,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,Total Pop,Nonwite Pop,% Nonwhite Pop,White Pop,Racial Type,Total Housing Units,# HU reporting value,Total Occupied,# Owner Occupied,# Tenant Occupied,% Owner Occupied,% Owner Type,White OO,White TO,Total White Occupied,% White Ownership (White Pop),Nonwhite OO,Nonwhite TO,Total Nonwhite Occupied,% Nonwhite Ownership (Nonwhite Pop),Housing Quality Nonwhite HHS,Sound w all fac,Sound but lacking some fac,Deteriorating w all fac,Deteriorating but lacking some fac,Dilapodated,OO Units by Reported Value,...36,...37,...38,...39,...40,...41,Occupied by Tenure,OO,TO,Nonwhite Occupied by Tenure,med.val,,Nonwhite Pop Type,Zero,Min,Avg,Above Avg,Majority,Nonwhite Owner Type,Zero,Min,Avg,Above Avg,Majority,Race and Tenure Type,Zero-Owner,Zero-Mixed,Zero-Renter,Min-Owner,Min-Mixed,Min-Renter,Avg-Owner,Avg-Mixed,Avg-Renter,Above Avg-Owner,Above Avg-Mixed,Above Avg-Renter,Majority-Owner,Majority-Mixed,Majority-Renter,,% Nonwhite Lower,% Nonwhite Upper,Type,#,%,# Nonwhite Owner Types,% Nonwhite Owner Types,,% Owner Lower,% Owner Higher,Type,#,%
GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,MSA,PLACE,PRETRACTA,TRACTA,POSTTRCTA,URBAN,AREANAME,,60MCD,PLACEDC,60PLACESC,SF1,SF2,SF3,SF4,SF5,SF6,GC23,CA4001,B9T001,,,,CA5001,CA6001,,B8F001,B8F002,,,,,,,B9P001,B9P002,,,,B9Q001,B9Q002,B9Q003,B9Q004,B9Q005,,B78001,B78002,B78003,B78004,B78005,B78006,,B9O001,B9O002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,5.00%,Zero,514,65.98%,,,,0.00%,40.00%,1,101,12.97%
G26016300820,1960,Michigan,26,Wayne,163,2160,,,820,,550,TRACT 820 LINCOLN PARK CITY,No,21,4,11,0,0,1,1,1,1,0,9307,4,0.04%,9303,Zero,3102,16,2827,2025,802,71.63%,3,2025,802,2827,71.63%,0,0,0,#DIV/0!,,4,0,0,0,0,,0,0,0,0,0,0,,2025,802,,10603.27422,,,10603.27422,,,,,,,,,,,,10603.27422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300821A,1960,Michigan,26,Wayne,163,2160,,,821,A,550,TRACT 821-A ALLEN PARK CITY,No,1,4,10,0,0,1,1,1,1,0,9332,111,1.19%,9221,Zero,2354,113,2291,2198,93,95.94%,3,2190,93,2283,95.93%,8,0,8,100.00%,,8,0,0,0,0,,0,0,0,0,0,0,,2198,93,,13720.16901,,,13720.16901,,,,,,,,,,,,13720.16901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300821B,1960,Michigan,26,Wayne,163,2160,,,821,B,550,TRACT 821-B ALLEN PARK CITY,No,1,4,10,0,0,1,1,1,1,0,10871,35,0.32%,10836,Zero,2919,18,2871,2701,170,94.08%,3,2693,170,2863,94.06%,8,0,8,100.00%,,3,1,0,0,0,,0,0,0,0,0,0,,2701,170,,16342.34211,,,16342.34211,,,,,,,,,,,,16342.34211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300821C,1960,Michigan,26,Wayne,163,2160,,,821,C,550,TRACT 821-C ALLEN PARK CITY,No,1,4,10,0,0,1,1,1,1,0,6961,15,0.22%,6946,Zero,1901,20,1868,1818,50,97.32%,3,1818,50,1868,97.32%,0,0,0,#DIV/0!,,4,0,0,0,0,,0,0,0,0,0,0,,1818,50,,16331.8024,,,16331.8024,,,,,,,,,,,,16331.8024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300821D,1960,Michigan,26,Wayne,163,2160,,,821,D,550,TRACT 821-D ALLEN PARK CITY,No,1,4,10,0,0,1,1,1,1,0,9888,44,0.44%,9844,Zero,2430,27,2389,2345,44,98.16%,3,2337,44,2381,98.15%,8,0,8,100.00%,,4,0,1,0,0,,0,0,0,0,0,0,,2325,64,,16679.26433,,,16679.26433,,,,,,,,,,,,16679.26433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300822,1960,Michigan,26,Wayne,163,2160,,,822,,550,TRACT 822 MELVIN DALE CITY,No,23,4,8,0,0,1,1,1,1,0,13089,64,0.49%,13025,Zero,4052,64,3731,3070,661,82.28%,3,3050,657,3707,82.28%,20,4,24,83.33%,,15,0,0,0,0,,0,0,0,0,0,0,,3070,661,,11002.30894,,,11002.30894,,,,,,,,,,,,11002.30894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300824A,1960,Michigan,26,Wayne,163,2160,,,824,A,550,TRACT 824-A DEARBORN TWP,No,6,7,0,0,0,1,1,1,1,0,9631,4,0.04%,9627,Zero,2675,9,2536,2286,250,90.14%,3,2286,250,2536,90.14%,0,0,0,#DIV/0!,,3,0,0,0,0,,0,0,0,0,0,0,,2286,250,,11724.625,,,11724.625,,,,,,,,,,,,11724.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300824B,1960,Michigan,26,Wayne,163,2160,,,824,B,550,TRACT 824-B DEARBORN TWP,No,6,7,0,0,0,1,1,1,1,0,18325,8,0.04%,18317,Zero,5183,43,4693,4334,359,92.35%,3,4334,359,4693,92.35%,0,0,0,#DIV/0!,,6,0,0,0,0,,0,0,0,0,0,0,,4334,359,,12440.74357,,,12440.74357,,,,,,,,,,,,12440.74357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300825A,1960,Michigan,26,Wayne,163,2160,,,825,A,550,TRACT 825-A DEARBORN CITY,No,5,4,12,0,0,0,0,1,1,0,9173,4,0.04%,9169,Zero,2373,14,2345,2263,82,96.50%,3,2263,78,2341,96.67%,0,4,4,0.00%,,2,0,0,0,0,,1,40,571,1078,500,72,,2263,82,,17067.3151,,,17067.3151,,,,,,,,,,,,17067.3151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300825B,1960,Michigan,26,Wayne,163,2160,,,825,B,550,TRACT 825-B DEARBORN CITY,No,5,4,12,0,0,0,0,1,1,0,6663,4,0.06%,6659,Zero,1955,7,1910,1636,274,85.65%,3,1636,274,1910,85.65%,0,0,0,#DIV/0!,,1,0,0,0,0,,3,86,896,437,83,97,,1636,274,,14342.64786,,,14342.64786,,,,,,,,,,,,14342.64786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300826,1960,Michigan,26,Wayne,163,2160,,,826,,550,TRACT 826  DEARBORN CITY,No,5,4,12,0,0,0,0,1,1,0,10632,15,0.14%,10617,Zero,3182,15,3089,2637,452,85.37%,3,2637,452,3089,85.37%,0,0,0,#DIV/0!,,2,0,0,0,0,,19,225,1250,930,121,38,,2637,452,,14436.90401,,,14436.90401,,,,,,,,,,,,14436.90401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300827,1960,Michigan,26,Wayne,163,2160,,,827,,550,TRACT 827  DEARBORN CITY,No,5,4,12,0,0,0,0,1,1,0,9480,23,0.24%,9457,Zero,2730,23,2559,2373,186,92.73%,3,2373,182,2555,92.88%,0,4,4,0.00%,,4,0,0,0,0,,3,194,1549,533,51,24,,2373,186,,13341.75387,,,13341.75387,,,,,,,,,,,,13341.75387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300828A,1960,Michigan,26,Wayne,163,2160,,,828,A,550,TRACT 828-A DEARBORN CITY,No,5,4,12,0,0,0,0,1,1,0,6155,0,0.00%,6155,Zero,1814,1,1781,1699,82,95.40%,3,1699,82,1781,95.40%,0,0,0,#DIV/0!,,0,0,0,0,0,,1,8,28,256,465,932,,1699,82,,26385.10738,,,26385.10738,,,,,,,,,,,,26385.10738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300828B,1960,Michigan,26,Wayne,163,2160,,,828,B,550,TRACT 828-B DEARBORN CITY,No,5,4,12,0,0,0,0,1,1,0,13342,0,0.00%,13342,Zero,3658,0,3613,3496,117,96.76%,3,3496,117,3613,96.76%,0,0,0,#DIV/0!,,0,0,0,0,0,,0,25,369,1935,905,241,,3496,117,,18880.84279,,,18880.84279,,,,,,,,,,,,18880.84279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300829,1960,Michigan,26,Wayne,163,2160,,,829,,550,TRACT 829  DEARBORN CITY,No,5,4,12,0,0,0,0,1,1,0,5539,0,0.00%,5539,Zero,1766,6,1596,1207,389,75.63%,3,1207,389,1596,75.63%,0,0,0,#DIV/0!,,3,0,0,0,0,,3,5,80,265,216,617,,1207,389,,26530.45918,,,26530.45918,,,,,,,,,,,,26530.45918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300830,1960,Michigan,26,Wayne,163,2160,,,830,,550,TRACT 830  DEARBORN CITY,No,5,4,12,0,0,0,0,1,1,0,2631,0,0.00%,2631,Zero,884,2,837,713,124,85.19%,3,713,124,837,85.19%,0,0,0,#DIV/0!,,1,0,0,0,0,,9,82,376,173,24,15,,713,124,,13428.0267,,,13428.0267,,,,,,,,,,,,13428.0267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300831,1960,Michigan,26,Wayne,163,2160,,,831,,550,TRACT 831  DEARBORN CITY,No,5,4,12,0,0,0,0,1,1,0,3832,33,0.86%,3799,Zero,1573,20,1347,759,588,56.35%,2,755,588,1343,56.22%,4,0,4,100.00%,,3,1,1,0,0,,7,75,284,237,50,10,,759,588,,14500.83333,,,14500.83333,,,,,,,,,,,,,14500.83333,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300832,1960,Michigan,26,Wayne,163,2160,,,832,,550,TRACT 832  DEARBORN CITY,No,5,4,12,0,0,0,0,1,1,0,9483,12,0.13%,9471,Zero,3476,9,3110,2149,961,69.10%,3,2149,957,3106,69.19%,0,4,4,0.00%,,4,0,0,0,0,,36,327,708,522,153,32,,2149,961,,13616.22,,,13616.22,,,,,,,,,,,,13616.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300833,1960,Michigan,26,Wayne,163,2160,,,833,,550,TRACT 833  DEARBORN CITY,No,5,4,12,0,0,0,0,1,1,0,6428,4,0.06%,6424,Zero,2162,2,2087,1560,527,74.75%,3,1560,527,2087,74.75%,0,0,0,#DIV/0!,,0,0,0,0,0,,21,218,763,375,33,13,,1560,527,,13416.71859,,,13416.71859,,,,,,,,,,,,13416.71859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300834,1960,Michigan,26,Wayne,163,2160,,,834,,550,TRACT 834  DEARBORN CITY,No,5,4,12,0,0,0,0,1,1,0,7225,15,0.21%,7210,Zero,2552,8,2359,1778,581,75.37%,3,1774,581,2355,75.33%,4,0,4,100.00%,,1,0,0,0,0,,42,275,887,364,42,9,,1778,581,,13058.6,,,13058.6,,,,,,,,,,,,13058.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300835,1960,Michigan,26,Wayne,163,2160,,,835,,550,TRACT 835  DEARBORN CITY,No,5,4,12,0,0,0,0,1,1,0,7382,9,0.12%,7373,Zero,2466,14,2375,1723,652,72.55%,3,1723,652,2375,72.55%,0,0,0,#DIV/0!,,2,0,0,0,0,,2,63,398,555,267,184,,1723,652,,18028.19773,,,18028.19773,,,,,,,,,,,,18028.19773,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300836,1960,Michigan,26,Wayne,163,2160,,,836,,550,TRACT 836  DEARBORN CITY,No,5,4,12,0,0,0,0,1,1,0,3857,0,0.00%,3857,Zero,1389,2,1347,860,487,63.85%,2,860,487,1347,63.85%,0,0,0,#DIV/0!,,0,0,0,0,0,,1,17,159,310,130,52,,860,487,,17919.1871,,,17919.1871,,,,,,,,,,,,,17919.1871,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300837,1960,Michigan,26,Wayne,163,2160,,,837,,550,TRACT 837  DEARBORN CITY,No,5,4,12,0,0,0,0,1,1,0,2292,0,0.00%,2292,Zero,918,0,845,515,330,60.95%,2,515,330,845,60.95%,0,0,0,#DIV/0!,,0,0,0,0,0,,5,104,206,54,9,4,,515,330,,13379.27778,,,13379.27778,,,,,,,,,,,,,13379.27778,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300838,1960,Michigan,26,Wayne,163,2160,,,838,,550,TRACT 838  DEARBORN CITY,No,5,4,12,0,0,0,0,1,1,0,643,0,0.00%,643,Zero,240,0,207,130,77,62.80%,2,130,77,207,62.80%,0,0,0,#DIV/0!,,0,0,0,0,0,,5,94,22,0,0,0,,130,77,,10238,,,10238,,,,,,,,,,,,,10238,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300839,1960,Michigan,26,Wayne,163,2160,,,839,,550,TRACT 839  DEARBORN CITY,No,5,4,12,0,0,0,0,1,1,0,5555,7,0.13%,5548,Zero,2588,19,1907,643,1264,33.72%,2,639,1260,1899,33.65%,4,4,8,50.00%,,3,8,0,0,0,,35,180,152,22,2,0,,643,1264,,11285.54327,,,11285.54327,,,,,,,,,,,,,11285.54327,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300840,1960,Michigan,26,Wayne,163,2160,,,840,,550,TRACT 840  DEARBORN CITY,No,5,4,12,0,1,1,1,1,1,2,1695,0,0.00%,1695,Zero,594,2,584,366,218,62.67%,2,366,218,584,62.67%,0,0,0,#DIV/0!,,0,0,0,0,0,,0,3,51,55,73,184,,366,218,,25352.90588,,,25352.90588,,,,,,,,,,,,,25352.90588,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300841,1960,Michigan,26,Wayne,163,2160,,,841,,550,TRACT 841 INKSTER VILLAGE,No,6,4,10,0,0,0,0,0,1,0,10153,4607,45.38%,5546,Above Avg,2521,4614,2376,2097,279,88.26%,3,1174,183,1357,86.51%,923,96,1019,90.58%,,981,11,22,2,3,,32,664,1234,120,12,5,,2097,279,,10967.31107,,,,,,10967.31107,,,,,,,,,,,,,,,,,,10967.31107,,,,,,,,,,,,,,,,,,,
G26016300842,1960,Michigan,26,Wayne,163,2160,,,842,,550,TRACT 842 INKSTER VILLAGE,No,24,4,10,0,0,0,0,0,1,0,8797,8784,99.85%,13,Above Avg,2307,8780,2010,1140,870,56.72%,2,0,0,0,#DIV/0!,1140,870,2010,56.72%,,1675,48,195,28,59,,52,548,366,102,11,19,,1140,870,,9590.285047,,,,,,9590.285047,,,,,,,,,,,,,,,,,,,9590.285047,,,,,,,,,,,,,,,,,,
G26016300843,1960,Michigan,26,Wayne,163,2160,,,843,,550,TRACT 843 INKSTER VILLAGE,No,24,4,10,0,0,0,0,1,1,0,11609,171,1.47%,11438,Zero,2953,170,2775,2507,268,90.34%,3,2491,248,2739,90.95%,16,20,36,44.44%,,33,0,1,0,5,,25,214,1616,579,12,5,,2507,268,,13504.61711,,,13504.61711,,,,,,,,,,,,13504.61711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300844,1960,Michigan,26,Wayne,163,2160,,,844,,550,TRACT 844 INKSTER VILLAGE,No,6,4,10,0,0,0,0,1,1,0,8538,0,0.00%,8538,Zero,2281,5,2198,2043,155,92.95%,3,2043,155,2198,92.95%,0,0,0,#DIV/0!,,2,0,0,0,0,,5,91,1257,396,21,138,,2043,155,,13873.56383,,,13873.56383,,,,,,,,,,,,13873.56383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300845A,1960,Michigan,26,Wayne,163,2160,,,845,A,550,TRACT 845-A GARDEN CITY,No,10,4,10,0,0,1,1,1,1,0,10696,51,0.48%,10645,Zero,2691,23,2596,2397,199,92.33%,3,2389,196,2585,92.42%,8,3,11,72.73%,,3,0,0,0,0,,0,0,0,0,0,0,,2397,199,,12187.67207,,,12187.67207,,,,,,,,,,,,12187.67207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300845B,1960,Michigan,26,Wayne,163,2160,,,845,B,550,TRACT 845-B GARDEN CITY,No,10,4,10,0,0,1,1,1,1,0,10026,23,0.23%,10003,Zero,2541,32,2417,2232,185,92.35%,3,2223,185,2408,92.32%,9,0,9,100.00%,,6,0,0,0,0,,0,0,0,0,0,0,,2232,185,,13404.96331,,,13404.96331,,,,,,,,,,,,13404.96331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300845C,1960,Michigan,26,Wayne,163,2160,,,845,C,550,TRACT 845-C GARDEN CITY,No,10,4,10,0,0,1,1,1,1,0,12031,4,0.03%,12027,Zero,2948,11,2818,2679,139,95.07%,3,2679,139,2818,95.07%,0,0,0,#DIV/0!,,0,0,0,0,0,,0,0,0,0,0,0,,2679,139,,13860.46392,,,13860.46392,,,,,,,,,,,,13860.46392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300845D,1960,Michigan,26,Wayne,163,2160,,,845,D,550,TRACT 845-D GARDEN CITY,No,10,4,10,0,0,1,1,1,1,0,5264,23,0.44%,5241,Zero,1341,11,1278,1205,73,94.29%,3,1205,69,1274,94.58%,0,4,4,0.00%,,1,0,1,0,0,,0,0,0,0,0,0,,1205,73,,14826.65517,,,14826.65517,,,,,,,,,,,,14826.65517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300846A,1960,Michigan,26,Wayne,163,2160,,,846,A,550,TRACT 846-A DEARBORN TWP,No,6,7,0,0,0,1,1,1,1,0,9901,24,0.24%,9877,Zero,2869,22,2739,2372,367,86.60%,3,2368,363,2731,86.71%,4,4,8,50.00%,,3,0,1,0,0,,0,0,0,0,0,0,,2372,367,,19022.70257,,,19022.70257,,,,,,,,,,,,19022.70257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300846B,1960,Michigan,26,Wayne,163,2160,,,846,B,550,TRACT 846-B DEARBORN TWP,No,6,7,0,0,0,1,1,1,1,0,12556,32,0.25%,12524,Zero,3723,24,3444,3239,205,94.05%,3,3231,205,3436,94.03%,8,0,8,100.00%,,6,0,0,0,0,,0,0,0,0,0,0,,3239,205,,16794.34012,,,16794.34012,,,,,,,,,,,,16794.34012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300846C,1960,Michigan,26,Wayne,163,2160,,,846,C,550,TRACT 846-C DEARBORN TWP,No,6,7,0,0,0,1,1,1,1,0,10705,16,0.15%,10689,Zero,2908,25,2768,2674,94,96.60%,3,2670,94,2764,96.60%,4,0,4,100.00%,,7,0,0,0,0,,0,0,0,0,0,0,,2674,94,,18433.42626,,,18433.42626,,,,,,,,,,,,18433.42626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300847A,1960,Michigan,26,Wayne,163,2160,,,847,A,550,TRACT 847-A REDFORD TWP,No,29,7,0,0,0,1,1,1,1,0,13346,0,0.00%,13346,Zero,3575,4,3501,3377,124,96.46%,3,3377,124,3501,96.46%,0,0,0,#DIV/0!,,1,0,0,0,0,,0,0,0,0,0,0,,3377,124,,16702.80698,,,16702.80698,,,,,,,,,,,,16702.80698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300847B,1960,Michigan,26,Wayne,163,2160,,,847,B,550,TRACT 847-B REDFORD TWP,No,29,7,0,0,0,1,1,1,1,0,11051,4,0.04%,11047,Zero,2822,8,2770,2673,97,96.50%,3,2673,97,2770,96.50%,0,0,0,#DIV/0!,,2,0,0,0,0,,0,0,0,0,0,0,,2673,97,,16378.75862,,,16378.75862,,,,,,,,,,,,16378.75862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300847C,1960,Michigan,26,Wayne,163,2160,,,847,C,550,TRACT 847-C REDFORD TWP,No,29,7,0,0,0,1,1,1,1,0,13097,4,0.03%,13093,Zero,3529,8,3463,3342,121,96.51%,3,3342,121,3463,96.51%,0,0,0,#DIV/0!,,2,0,0,0,0,,0,0,0,0,0,0,,3342,121,,18652.09274,,,18652.09274,,,,,,,,,,,,18652.09274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300847D,1960,Michigan,26,Wayne,163,2160,,,847,D,550,TRACT 847-D REDFORD TWP,No,29,7,0,0,0,1,1,1,1,0,9701,4,0.04%,9697,Zero,2615,7,2510,2370,140,94.42%,3,2370,140,2510,94.42%,0,0,0,#DIV/0!,,1,0,0,0,0,,0,0,0,0,0,0,,2370,140,,13162.235,,,13162.235,,,,,,,,,,,,13162.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300847E,1960,Michigan,26,Wayne,163,2160,,,847,E,550,TRACT 847-E REDFORD TWP,No,29,7,0,0,0,1,1,1,1,0,12921,8,0.06%,12913,Zero,3229,7,3100,2974,126,95.94%,3,2974,126,3100,95.94%,0,0,0,#DIV/0!,,3,0,0,0,0,,0,0,0,0,0,0,,2974,126,,13813.09216,,,13813.09216,,,,,,,,,,,,13813.09216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300847F,1960,Michigan,26,Wayne,163,2160,,,847,F,550,TRACT 847-F REDFORD TWP,No,29,7,0,0,0,1,1,1,1,0,11160,0,0.00%,11160,Zero,2981,14,2821,2586,235,91.67%,3,2586,235,2821,91.67%,0,0,0,#DIV/0!,,3,0,0,0,0,,0,0,0,0,0,0,,2586,235,,12620.33443,,,12620.33443,,,,,,,,,,,,12620.33443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300869,1960,Michigan,26,Wayne,163,2160,,,869,,550,TRACT 869 GROSSE POINTE PARK CITY,No,15,4,8,0,0,1,1,1,1,0,4904,28,0.57%,4876,Zero,1589,35,1512,1100,412,72.75%,3,1100,412,1512,72.75%,0,0,0,#DIV/0!,,0,0,0,0,0,,0,0,0,0,0,0,,1100,412,,40312.41827,,,40312.41827,,,,,,,,,,,,40312.41827,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300870,1960,Michigan,26,Wayne,163,2160,,,870,,550,TRACT 870 GROSSE POINTE PARK CITY,No,15,4,8,0,0,1,1,1,1,0,6202,12,0.19%,6190,Zero,2139,13,1979,1165,814,58.87%,2,1165,814,1979,58.87%,0,0,0,#DIV/0!,,1,1,0,0,0,,0,0,0,0,0,0,,1165,814,,18749.5,,,18749.5,,,,,,,,,,,,,18749.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300871,1960,Michigan,26,Wayne,163,2160,,,871,,550,TRACT 871 GROSSE POINTE PARK CITY,No,15,4,8,0,0,1,1,1,1,0,4351,29,0.67%,4322,Zero,1191,37,1157,1122,35,96.97%,3,1118,35,1153,96.96%,4,0,4,100.00%,,1,0,0,0,0,,0,0,0,0,0,0,,1109,48,,31843.28723,,,31843.28723,,,,,,,,,,,,31843.28723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300872,1960,Michigan,26,Wayne,163,2160,,,872,,550,TRACT 872 GROSSE POINTE CITY,No,12,4,7,0,0,1,1,1,1,0,2155,13,0.60%,2142,Zero,846,6,800,387,413,48.38%,2,387,413,800,48.38%,0,0,0,#DIV/0!,,0,0,0,0,0,,0,0,0,0,0,0,,387,413,,20190.17935,,,20190.17935,,,,,,,,,,,,,20190.17935,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300873,1960,Michigan,26,Wayne,163,2160,,,873,,550,TRACT 873 GROSSE POINTE CITY,No,12,4,7,0,0,1,1,1,1,0,4476,23,0.51%,4453,Zero,1469,31,1417,1133,284,79.96%,3,1133,284,1417,79.96%,0,0,0,#DIV/0!,,0,0,0,0,0,,0,0,0,0,0,0,,1133,284,,28899.06658,,,28899.06658,,,,,,,,,,,,28899.06658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300874,1960,Michigan,26,Wayne,163,2160,,,874,,550,TRACT 874 GROSSE POINTE FARMS CITY,No,14,4,8,0,0,1,1,1,1,0,3053,61,2.00%,2992,Zero,877,60,845,768,77,90.89%,3,768,77,845,90.89%,0,0,0,#DIV/0!,,1,0,0,0,0,,0,0,0,0,0,0,,768,77,,51408.74951,,,51408.74951,,,,,,,,,,,,51408.74951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300875,1960,Michigan,26,Wayne,163,2160,,,875,,550,TRACT 875 GROSSE POINTE FARMS CITY,No,14,4,8,0,0,1,1,1,1,0,7075,51,0.72%,7024,Zero,2159,34,2125,2027,98,95.39%,3,2027,98,2125,95.39%,0,0,0,#DIV/0!,,0,0,0,0,0,,0,0,0,0,0,0,,2027,98,,28018.02577,,,28018.02577,,,,,,,,,,,,28018.02577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300876,1960,Michigan,26,Wayne,163,2160,,,876,,550,TRACT 876 GROSSE POINTE FARMS CITY,No,14,4,8,0,0,1,1,1,1,0,2044,19,0.93%,2025,Zero,645,15,604,559,45,92.55%,3,559,41,600,93.17%,0,4,4,0.00%,,1,0,0,0,0,,0,0,0,0,0,0,,559,45,,42689.15615,,,42689.15615,,,,,,,,,,,,42689.15615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300877,1960,Michigan,26,Wayne,163,2160,,,877,,550,TRACT 877 GROSSE POINTE SHORE TWP,No,13,4,5,0,0,1,1,1,1,0,2192,41,1.87%,2151,Zero,664,45,624,589,35,94.39%,3,589,35,624,94.39%,0,0,0,#DIV/0!,,3,0,0,0,0,,0,0,0,0,0,0,,588,36,,63778.18321,,,63778.18321,,,,,,,,,,,,63778.18321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300878A,1960,Michigan,26,Wayne,163,2160,,,878,A,550,TRACT 878-A GROSSE POINTE WOOD CITY,No,16,4,8,0,0,1,1,1,1,0,6739,0,0.00%,6739,Zero,1998,2,1933,1830,103,94.67%,3,1830,103,1933,94.67%,0,0,0,#DIV/0!,,0,0,0,0,0,,0,0,0,0,0,0,,1830,103,,40879.63121,,,40879.63121,,,,,,,,,,,,40879.63121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300878B,1960,Michigan,26,Wayne,163,2160,,,878,B,550,TRACT 878-B GROSSE POINTE WOOD CITY,No,16,4,8,0,0,1,1,1,1,0,11841,24,0.20%,11817,Zero,3380,20,3303,3156,147,95.55%,3,3156,147,3303,95.55%,0,0,0,#DIV/0!,,2,0,0,0,0,,0,0,0,0,0,0,,3156,147,,29317.64276,,,29317.64276,,,,,,,,,,,,29317.64276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300879A,1960,Michigan,26,Wayne,163,2160,,,879,A,550,TRACT 879-A HARPER WOODS CITY,No,18,4,8,0,0,0,0,1,1,0,5523,4,0.07%,5519,Zero,1704,2,1638,1297,341,79.18%,3,1297,341,1638,79.18%,0,0,0,#DIV/0!,,1,0,0,0,0,,2,40,112,707,320,108,,1297,341,,18607.11512,,,18607.11512,,,,,,,,,,,,18607.11512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300879B,1960,Michigan,26,Wayne,163,2160,,,879,B,550,TRACT 879-B HARPER WOODS CITY,No,18,4,8,0,0,0,0,1,1,0,14472,24,0.17%,14448,Zero,3801,25,3745,3608,137,96.34%,3,3604,137,3741,96.34%,4,0,4,100.00%,,4,0,0,0,0,,11,218,1565,1123,441,225,,3608,137,,14958.42273,,,14958.42273,,,,,,,,,,,,14958.42273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300901,1960,Michigan,26,Wayne,163,2160,,,901,,550,TRACT 901 HIGHLAND PARK CITY,No,19,4,10,0,0,1,1,0,1,0,2183,1380,63.22%,803,Above Avg,843,1387,607,414,193,68.20%,3,221,32,253,87.35%,193,161,354,54.52%,,129,7,168,6,51,,0,0,0,0,0,0,,414,193,,10549.42553,,,,,,10549.42553,,,,,,,,,,,,,,,,,,10549.42553,,,,,,,,,,,,,,,,,,,
