Tract,State,County_name,GISJOIN,GISJOIN2,GeoRecType,Total_Population,White_Population,Black_Population,Occupied_Housing_Units,Occupied_Housing_Units_Owner,Occupied_Housing_Units_Renter,Count_Owner_Occupied_units,Avg_Value_OO_units,Count_Black_OO_units,Avg_Value_Black_OO_units,Count_Vacant_For_Sale_Only_Housing_Units,Avg_Vacant_For_Sale_Only,Total_Housing_Units,Count_Units_Value_Tabulated,less than 5k,5k_to_7499,7.5k_to_9999,10k_to_12499,12.5k_to_14999,15k_to_17499,17.5k_to_19999,20k_to_24999,25k_to_34999,35k_to_49999,50k_or_more,Tract_str,In city of Detroit?,% White Population,% Black Population,% Owner Occupied (OO) units,% Black OO units,Median_Housing_Value
847.2,MI,"Census Tract 847.2, Wayne County, Michigan",G2601630084702,2601630084702,1,4118,4118.0,0,1170.0,1115.0,55,1084.0,25184.5018450185,,,,,1187,1084.0,0.0,0.0,0.0,9.0,9.0,71.0,165.0,469.0,258.0,94.0,9.0,847.2,No,100.0,0.0,95.2991452991453,,23075.077825159915
847.3,MI,"Census Tract 847.3, Wayne County, Michigan",G2601630084703,2601630084703,1,4916,4902.0,0,1314.0,1230.0,84,1202.0,23369.384359401,,,,,1321,1202.0,0.0,0.0,0.0,12.0,30.0,76.0,232.0,517.0,313.0,22.0,0.0,847.3,No,99.7152156224573,0.0,93.60730593607306,,22431.815280464216
847.4,MI,"Census Tract 847.4, Wayne County, Michigan",G2601630084704,2601630084704,1,4321,4321.0,0,1173.0,1032.0,141,1032.0,26739.3410852713,,,,,1196,1032.0,0.0,0.0,0.0,0.0,7.0,29.0,52.0,354.0,559.0,31.0,0.0,847.4,No,100.0,0.0,87.97953964194375,,26332.60375670841
847.5,MI,"Census Tract 847.5, Wayne County, Michigan",G2601630084705,2601630084705,1,4658,4658.0,0,1258.0,,,1247.0,22004.8115477145,,,,,1258,1247.0,5.0,0.0,0.0,30.0,78.0,116.0,286.0,461.0,257.0,9.0,5.0,847.5,No,100.0,0.0,,,21181.976138828635
847.6,MI,"Census Tract 847.6, Wayne County, Michigan",G2601630084706,2601630084706,1,2072,2072.0,0,597.0,553.0,44,484.0,20051.652892562,,,,,621,484.0,0.0,4.0,5.0,57.0,47.0,55.0,76.0,166.0,68.0,6.0,0.0,847.6,No,100.0,0.0,92.62981574539364,,19949.677631578947
847.7,MI,"Census Tract 847.7, Wayne County, Michigan",G2601630084707,2601630084707,1,2649,2649.0,0,668.0,632.0,36,632.0,24080.3006329114,,,,,673,632.0,0.0,0.0,0.0,17.0,20.0,24.0,80.0,249.0,242.0,0.0,0.0,847.7,No,100.0,0.0,94.61077844311377,,23523.39156626506
847.8,MI,"Census Tract 847.8, Wayne County, Michigan",G2601630084708,2601630084708,1,2428,2423.0,0,715.0,690.0,25,680.0,25273.8970588235,,,,,715,680.0,0.0,0.0,0.0,0.0,9.0,56.0,78.0,266.0,225.0,46.0,0.0,847.8,No,99.79406919275124,0.0,96.5034965034965,,23711.663533834588
847.9,MI,"Census Tract 847.9, Wayne County, Michigan",G2601630084709,2601630084709,1,4990,4984.0,0,1597.0,1340.0,257,1327.0,29916.1642803316,,,,,1630,1327.0,0.0,0.0,4.0,11.0,25.0,54.0,73.0,235.0,633.0,277.0,15.0,847.9,No,99.87975951903807,0.0,83.9073262366938,,29138.60663507109
847.10,MI,"Census Tract 847.10, Wayne County, Michigan",G2601630084710,2601630084710,1,3570,3570.0,0,929.0,897.0,32,892.0,30274.66367713,,,,,947,892.0,0.0,0.0,0.0,6.0,33.0,95.0,70.0,214.0,248.0,125.0,101.0,847.10,No,100.0,0.0,96.55543595263725,,26149.078629032258
847.11,MI,"Census Tract 847.11, Wayne County, Michigan",G2601630084711,2601630084711,1,5706,5694.0,3,1570.0,1511.0,59,1506.0,22145.5843293493,,,,,1580,1506.0,0.0,6.0,4.0,66.0,98.0,244.0,253.0,431.0,351.0,53.0,0.0,847.11,No,99.78969505783385,0.052576235541535225,96.24203821656052,,20956.885150812064
847.12,MI,"Census Tract 847.12, Wayne County, Michigan",G2601630084712,2601630084712,1,3757,3748.0,0,1141.0,978.0,163,970.0,17332.7319587629,,,,,1168,970.0,4.0,10.0,29.0,82.0,142.0,269.0,201.0,203.0,30.0,0.0,0.0,847.12,No,99.76044716529145,0.0,85.71428571428571,,17029.856877323422
847.13,MI,"Census Tract 847.13, Wayne County, Michigan",G2601630084713,2601630084713,1,5009,5004.0,5,1208.0,1141.0,67,1132.0,20134.7173144876,,,,,1212,1132.0,0.0,6.0,26.0,63.0,64.0,185.0,286.0,332.0,170.0,0.0,0.0,847.13,No,99.90017967658216,0.09982032341784787,94.45364238410596,,19444.152097902097
847.14,MI,"Census Tract 847.14, Wayne County, Michigan",G2601630084714,2601630084714,1,8300,8284.0,6,2104.0,1954.0,150,1925.0,21174.025974026,,,,,2121,1925.0,0.0,0.0,35.0,77.0,120.0,221.0,467.0,658.0,317.0,30.0,0.0,847.14,No,99.80722891566265,0.07228915662650602,92.87072243346007,,20326.68237082067
847.15,MI,"Census Tract 847.15, Wayne County, Michigan",G2601630084715,2601630084715,1,4491,4450.0,0,1223.0,1099.0,124,1085.0,17692.3963133641,,,,,1231,1085.0,0.0,11.0,55.0,77.0,175.0,215.0,260.0,234.0,58.0,0.0,0.0,847.15,No,99.08706301491873,0.0,89.86099754701553,,17596.115384615383
847.16,MI,"Census Tract 847.16, Wayne County, Michigan",G2601630084716,2601630084716,1,3718,3698.0,6,943.0,872.0,71,859.0,18104.190919674,,,,,943,859.0,9.0,0.0,12.0,70.0,89.0,208.0,199.0,249.0,23.0,0.0,0.0,847.16,No,99.46207638515331,0.16137708445400753,92.47083775185578,,18027.427135678394
847.17,MI,"Census Tract 847.17, Wayne County, Michigan",G2601630084717,2601630084717,1,2919,2919.0,0,839.0,762.0,77,756.0,21254.9603174603,,,,,850,756.0,0.0,6.0,5.0,19.0,47.0,121.0,153.0,261.0,136.0,8.0,0.0,847.17,No,100.0,0.0,90.82240762812872,,20526.71455938697
869,MI,"Census Tract 869, Wayne County, Michigan",G26016300869,26016300869,1,5290,5275.0,10,1654.0,1182.0,472,1015.0,47439.6551724138,,,,,1718,1015.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,61.0,138.0,315.0,482.0,0869,No,99.7164461247637,0.1890359168241966,71.46311970979444,,48808.60317460317
870,MI,"Census Tract 870, Wayne County, Michigan",G26016300870,26016300870,1,5811,5772.0,11,2029.0,1143.0,886,861.0,30319.3960511034,,,,,2076,861.0,5.0,5.0,34.0,53.0,114.0,53.0,55.0,136.0,99.0,157.0,150.0,0870,No,99.32885906040269,0.18929616245052486,56.333169048792506,,24116.823529411766
871,MI,"Census Tract 871, Wayne County, Michigan",G26016300871,26016300871,1,4481,4448.0,5,1138.0,1089.0,49,1069.0,43863.4237605239,,,,,1152,1069.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,51.0,177.0,548.0,283.0,0871,No,99.26355724168712,0.11158223610801161,95.69420035149385,,43129.0200729927
872,MI,"Census Tract 872, Wayne County, Michigan",G26016300872,26016300872,1,2052,2036.0,0,881.0,553.0,328,333.0,30367.8678678679,,,,,914,333.0,0.0,0.0,0.0,5.0,26.0,21.0,50.0,53.0,76.0,67.0,35.0,0872,No,99.22027290448344,0.0,62.769580022701476,,26578.78947368421
873,MI,"Census Tract 873, Wayne County, Michigan",G26016300873,26016300873,1,4547,4525.0,12,1407.0,1156.0,251,1076.0,41851.7657992565,,,,,1444,1076.0,0.0,0.0,0.0,5.0,5.0,4.0,12.0,60.0,270.0,459.0,261.0,0873,No,99.51616450406861,0.2639102705080273,82.16062544420754,,40963.65468409586
874,MI,"Census Tract 874, Wayne County, Michigan",G26016300874,26016300874,1,3250,3240.0,10,1021.0,924.0,97,913.0,48217.4151150055,,,,,1044,913.0,0.0,3.0,0.0,9.0,11.0,17.0,16.0,68.0,107.0,142.0,540.0,0874,No,99.6923076923077,0.3076923076923077,90.49951028403525,,50000.0
875,MI,"Census Tract 875, Wayne County, Michigan",G26016300875,26016300875,1,6450,6409.0,24,2078.0,1966.0,112,1949.0,39998.0759363776,,,,,2116,1949.0,0.0,0.0,0.0,11.0,12.0,10.0,38.0,131.0,602.0,738.0,407.0,0875,No,99.3643410852713,0.37209302325581395,94.6102021174206,,38475.37804878049
876,MI,"Census Tract 876, Wayne County, Michigan",G26016300876,26016300876,1,1990,1990.0,0,630.0,596.0,34,586.0,46098.5494880546,,,,,630,586.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,35.0,112.0,186.0,248.0,0876,No,100.0,0.0,94.6031746031746,,46410.529569892475
877,MI,"Census Tract 877, Wayne County, Michigan",G26016300877,26016300877,1,2886,2871.0,4,898.0,808.0,90,808.0,57577.3514851485,,,,,918,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,60.0,719.0,0877,No,99.48024948024948,0.1386001386001386,89.97772828507794,,50000.0
878.1,MI,"Census Tract 878.1, Wayne County, Michigan",G2601630087801,2601630087801,1,9287,9282.0,5,2600.0,2474.0,126,2411.0,37132.9323931978,,,37,55945.9459459459,2669,2411.0,0.0,11.0,16.0,17.0,36.0,77.0,75.0,285.0,853.0,485.0,556.0,878.1,No,99.94616130074297,0.053838699257025946,95.15384615384616,,33076.56623681125
878.2,MI,"Census Tract 878.2, Wayne County, Michigan",G2601630087802,2601630087802,1,7458,7432.0,0,2173.0,2067.0,106,2046.0,44957.8445747801,,,,,2211,2046.0,0.0,0.0,0.0,5.0,10.0,16.0,26.0,104.0,332.0,825.0,728.0,878.2,No,99.65138106731027,0.0,95.1219512195122,,44644.811515151516
878.3,MI,"Census Tract 878.3, Wayne County, Michigan",G2601630087803,2601630087803,1,5133,5128.0,0,1619.0,1543.0,76,1533.0,29871.9830397913,,,,,1628,1533.0,0.0,0.0,0.0,5.0,5.0,22.0,87.0,307.0,829.0,273.0,5.0,878.3,No,99.90259107734268,0.0,95.30574428659666,,29112.978287092883
879.1,MI,"Census Tract 879.1, Wayne County, Michigan",G2601630087901,2601630087901,1,5757,5738.0,0,1904.0,1506.0,398,1396.0,24751.0744985673,,,,,1926,1396.0,0.0,5.0,11.0,22.0,54.0,60.0,154.0,542.0,473.0,75.0,0.0,879.1,No,99.66996699669967,0.0,79.09663865546219,,23620.12453874539
879.2,MI,"Census Tract 879.2, Wayne County, Michigan",G2601630087902,2601630087902,1,5275,5255.0,0,1629.0,1556.0,73,1514.0,17800.5284015852,,,,,1636,1514.0,0.0,0.0,9.0,119.0,205.0,354.0,497.0,301.0,29.0,0.0,0.0,879.2,No,99.62085308056872,0.0,95.51872314303253,,17854.485915492958
879.3,MI,"Census Tract 879.3, Wayne County, Michigan",G2601630087903,2601630087903,1,3399,3399.0,0,959.0,929.0,30,910.0,27722.5274725275,,,,,970,910.0,0.0,5.0,0.0,5.0,13.0,43.0,130.0,192.0,380.0,138.0,4.0,879.3,No,100.0,0.0,96.87174139728884,,26776.138157894737
879.4,MI,"Census Tract 879.4, Wayne County, Michigan",G2601630087904,2601630087904,1,5764,5764.0,0,1922.0,1304.0,618,1224.0,26050.8578431373,,,,,1981,1224.0,5.0,6.0,5.0,26.0,20.0,40.0,118.0,435.0,470.0,84.0,15.0,879.4,No,100.0,0.0,67.84599375650365,,24510.591954022988
901,MI,"Census Tract 901, Wayne County, Michigan",G26016300901,26016300901,1,1071,230.0,841,261.0,,,224.0,13984.375,130.0,14673.0769230769,,,266,224.0,0.0,5.0,22.0,40.0,68.0,58.0,31.0,0.0,0.0,0.0,0.0,0901,No,21.475256769374415,78.52474323062559,,58.03571428571429,14172.125
902,MI,"Census Tract 902, Wayne County, Michigan",G26016300902,26016300902,1,2240,853.0,1350,655.0,485.0,170,480.0,17512.5,282.0,16444.1489361702,,,677,480.0,6.0,0.0,20.0,41.0,67.0,119.0,115.0,83.0,29.0,0.0,0.0,0902,No,38.08035714285714,60.26785714285714,74.04580152671755,58.75,17236.5
903,MI,"Census Tract 903, Wayne County, Michigan",G26016300903,26016300903,1,2062,534.0,1421,620.0,280.0,340,230.0,14913.0434782609,170.0,15191.1764705882,,,656,230.0,0.0,0.0,0.0,53.0,72.0,59.0,40.0,6.0,0.0,0.0,0.0,0903,No,25.897187196896216,68.91367604267701,45.16129032258064,73.91304347826086,14669.270833333334
904,MI,"Census Tract 904, Wayne County, Michigan",G26016300904,26016300904,1,3600,1927.0,1553,1626.0,205.0,1421,140.0,15473.2142857143,106.0,15860.8490566038,,,1816,140.0,0.0,0.0,15.0,34.0,41.0,22.0,13.0,5.0,4.0,6.0,0.0,0904,No,53.52777777777777,43.138888888888886,12.607626076260765,75.71428571428571,13810.451219512195
905,MI,"Census Tract 905, Wayne County, Michigan",G26016300905,26016300905,1,2992,255.0,2676,1027.0,333.0,694,211.0,12518.9573459716,172.0,13539.2441860465,,,1139,211.0,4.0,19.0,37.0,40.0,69.0,32.0,3.0,0.0,7.0,0.0,0.0,0905,No,8.522727272727272,89.43850267379679,32.42453748782862,81.51658767772511,12717.304347826086
906,MI,"Census Tract 906, Wayne County, Michigan",G26016300906,26016300906,1,3382,294.0,3078,1015.0,482.0,533,286.0,10814.6853146853,243.0,10980.4526748971,,,1090,286.0,13.0,28.0,77.0,96.0,37.0,26.0,4.0,5.0,0.0,0.0,0.0,0906,No,8.693081017149616,91.01123595505618,47.48768472906404,84.96503496503497,10663.796875
907,MI,"Census Tract 907, Wayne County, Michigan",G26016300907,26016300907,1,4359,1258.0,3101,1404.0,663.0,741,442.0,11434.3891402715,286.0,11853.1468531469,31,11491.935483871,1537,442.0,9.0,27.0,114.0,106.0,161.0,15.0,5.0,5.0,0.0,0.0,0.0,0907,No,28.859830236292726,71.14016976370728,47.22222222222222,64.70588235294117,11685.646226415094
908,MI,"Census Tract 908, Wayne County, Michigan",G26016300908,26016300908,1,4019,3171.0,796,1511.0,832.0,679,703.0,15126.2446657184,113.0,14391.592920354,,,1560,703.0,0.0,5.0,48.0,207.0,148.0,101.0,106.0,60.0,28.0,0.0,0.0,0908,No,78.90022393630257,19.80592187111222,55.06287227001986,16.073968705547653,14053.432432432432
909,MI,"Census Tract 909, Wayne County, Michigan",G26016300909,26016300909,1,3983,2291.0,1681,1407.0,356.0,1051,197.0,13699.2385786802,113.0,12710.1769911504,,,1611,197.0,0.0,5.0,11.0,65.0,57.0,47.0,6.0,0.0,6.0,0.0,0.0,0909,No,57.51945769520462,42.20436856640723,25.302061122956644,57.360406091370564,13289.157894736842
910,MI,"Census Tract 910, Wayne County, Michigan",G26016300910,26016300910,1,2598,735.0,1863,823.0,372.0,451,248.0,12918.3467741935,170.0,13286.7647058824,,,875,248.0,0.0,10.0,47.0,50.0,71.0,56.0,9.0,5.0,0.0,0.0,0.0,0910,No,28.290993071593533,71.70900692840647,45.20048602673147,68.54838709677419,13115.950704225352
911,MI,"Census Tract 911, Wayne County, Michigan",G26016300911,26016300911,1,1738,893.0,803,648.0,283.0,365,222.0,15197.0720720721,95.0,15171.0526315789,,,792,222.0,0.0,0.0,17.0,17.0,71.0,77.0,25.0,15.0,0.0,0.0,0.0,0911,No,51.38089758342923,46.20253164556962,43.67283950617284,42.792792792792795,15210.954545454546
912,MI,"Census Tract 912, Wayne County, Michigan",G26016300912,26016300912,1,1183,798.0,381,448.0,143.0,305,117.0,18525.641025641,39.0,19775.641025641,,,465,117.0,0.0,0.0,5.0,36.0,31.0,11.0,9.0,4.0,10.0,6.0,5.0,0912,No,67.45562130177515,32.20625528317836,31.919642857142854,33.33333333333333,13951.032258064517
913,MI,"Census Tract 913, Wayne County, Michigan",G26016300913,26016300913,1,2217,2145.0,65,967.0,317.0,650,210.0,11589.2857142857,,,,,1023,210.0,0.0,19.0,47.0,79.0,39.0,17.0,0.0,9.0,0.0,0.0,0.0,0913,No,96.75236806495265,2.931889941362201,32.7817993795243,,11249.5
914.1,MI,"Census Tract 914.1, Wayne County, Michigan",G2601630091401,2601630091401,1,2050,2044.0,0,554.0,474.0,80,452.0,20295.907079646,,,25,18300,579,452.0,0.0,11.0,4.0,43.0,90.0,62.0,51.0,76.0,97.0,18.0,0.0,914.1,No,99.70731707317073,0.0,85.5595667870036,,18308.5
914.2,MI,"Census Tract 914.2, Wayne County, Michigan",G2601630091402,2601630091402,1,1016,1016.0,0,293.0,210.0,83,194.0,16069.587628866,,,,,370,194.0,0.0,0.0,34.0,16.0,40.0,46.0,10.0,38.0,10.0,0.0,0.0,914.2,No,100.0,0.0,71.67235494880546,,15407.445652173914
914.3,MI,"Census Tract 914.3, Wayne County, Michigan",G2601630091403,2601630091403,1,6591,6514.0,30,1739.0,1098.0,641,1072.0,19735.3078358209,,,,,1805,1072.0,5.0,14.0,50.0,104.0,125.0,186.0,164.0,184.0,217.0,23.0,0.0,914.3,No,98.83174025185859,0.45516613563950836,63.13973548016101,,18299.98475609756
915.1,MI,"Census Tract 915.1, Wayne County, Michigan",G2601630091501,2601630091501,1,1725,1725.0,0,466.0,404.0,62,261.0,19009.5785440613,,,,,483,261.0,4.0,0.0,0.0,66.0,37.0,34.0,33.0,43.0,25.0,19.0,0.0,915.1,No,100.0,0.0,86.69527896995707,,16764.0
915.2,MI,"Census Tract 915.2, Wayne County, Michigan",G2601630091502,2601630091502,1,2646,2622.0,0,708.0,648.0,60,628.0,24190.2866242038,,,,,765,628.0,4.0,9.0,11.0,51.0,45.0,37.0,63.0,111.0,254.0,37.0,6.0,915.2,No,99.09297052154194,0.0,91.52542372881356,,24255.905405405407
915.3,MI,"Census Tract 915.3, Wayne County, Michigan",G2601630091503,2601630091503,1,3320,3320.0,0,871.0,765.0,106,676.0,22359.0976331361,,,,,887,676.0,6.0,0.0,14.0,39.0,33.0,89.0,86.0,195.0,197.0,17.0,0.0,915.3,No,100.0,0.0,87.8300803673938,,21832.966666666667
915.4,MI,"Census Tract 915.4, Wayne County, Michigan",G2601630091504,2601630091504,1,4238,4214.0,6,1143.0,808.0,335,645.0,22827.519379845,,,,,1162,645.0,0.0,0.0,16.0,65.0,56.0,67.0,71.0,139.0,198.0,22.0,11.0,915.4,No,99.43369513921661,0.14157621519584712,70.69116360454943,,21726.273381294963
915.5,MI,"Census Tract 915.5, Wayne County, Michigan",G2601630091505,2601630091505,1,2973,2966.0,0,890.0,621.0,269,607.0,19755.3542009885,,,,,907,607.0,4.0,21.0,35.0,38.0,58.0,44.0,122.0,165.0,120.0,0.0,0.0,915.5,No,99.76454759502187,0.0,69.7752808988764,,19630.29508196721
915.6,MI,"Census Tract 915.6, Wayne County, Michigan",G2601630091506,2601630091506,1,4707,4702.0,0,1199.0,1049.0,150,1020.0,22268.3823529412,,,,,1215,1020.0,5.0,4.0,24.0,41.0,65.0,129.0,124.0,304.0,314.0,10.0,0.0,915.6,No,99.89377522838326,0.0,87.48957464553794,,21948.623355263157
916.1,MI,"Census Tract 916.1, Wayne County, Michigan",G2601630091601,2601630091601,1,4655,4642.0,0,1142.0,1053.0,89,1035.0,20417.8743961353,,,,,1151,1035.0,0.0,6.0,19.0,33.0,50.0,143.0,263.0,412.0,103.0,6.0,0.0,916.1,No,99.72073039742213,0.0,92.20665499124343,,20048.533980582524
916.2,MI,"Census Tract 916.2, Wayne County, Michigan",G2601630091602,2601630091602,1,7836,7807.0,0,2106.0,1928.0,178,1899.0,17722.4855186941,,,,,2122,1899.0,0.0,16.0,26.0,182.0,264.0,439.0,499.0,404.0,69.0,0.0,0.0,916.2,No,99.62991322103115,0.0,91.54795821462488,,17615.184368737475
916.3,MI,"Census Tract 916.3, Wayne County, Michigan",G2601630091603,2601630091603,1,3813,3803.0,0,1026.0,890.0,136,851.0,16173.6192714454,,,,,1044,851.0,0.0,20.0,25.0,113.0,196.0,222.0,163.0,76.0,36.0,0.0,0.0,916.3,No,99.73773931287701,0.0,86.74463937621833,,15810.486486486487
916.4,MI,"Census Tract 916.4, Wayne County, Michigan",G2601630091604,2601630091604,1,4485,4485.0,0,1073.0,1023.0,50,1000.0,19258.75,,,,,1080,1000.0,0.0,5.0,7.0,45.0,117.0,174.0,273.0,302.0,77.0,0.0,0.0,916.4,No,100.0,0.0,95.34016775396086,,18895.96153846154
916.5,MI,"Census Tract 916.5, Wayne County, Michigan",G2601630091605,2601630091605,1,4452,4404.0,0,1023.0,964.0,59,952.0,20501.5756302521,,,,,1033,952.0,0.0,0.0,5.0,40.0,77.0,128.0,200.0,400.0,96.0,6.0,0.0,916.5,No,98.92183288409704,0.0,94.23264907135875,,20331.18375
917.1,MI,"Census Tract 917.1, Wayne County, Michigan",G2601630091701,2601630091701,1,5307,5302.0,0,1447.0,1188.0,259,1183.0,22265.4268808115,,,,,1457,1183.0,0.0,5.0,24.0,35.0,16.0,77.0,175.0,637.0,205.0,4.0,5.0,917.1,No,99.90578481251178,0.0,82.1008984105045,,22040.408163265307
917.2,MI,"Census Tract 917.2, Wayne County, Michigan",G2601630091702,2601630091702,1,4319,4319.0,0,1308.0,1156.0,152,771.0,17140.0778210117,,,,,1331,771.0,0.0,28.0,23.0,75.0,129.0,177.0,200.0,105.0,24.0,5.0,5.0,917.2,No,100.0,0.0,88.37920489296636,,16849.542372881355
917.3,MI,"Census Tract 917.3, Wayne County, Michigan",G2601630091703,2601630091703,1,5949,5914.0,27,1531.0,1309.0,222,1253.0,15182.362330407,,,,,1554,1253.0,6.0,15.0,92.0,223.0,268.0,315.0,247.0,70.0,11.0,6.0,0.0,917.3,No,99.41166582618928,0.45385779122541603,85.49967341606794,,15182.466666666667
918.1,MI,"Census Tract 918.1, Wayne County, Michigan",G2601630091801,2601630091801,1,1191,683.0,496,297.0,255.0,42,252.0,15208.3333333333,96.0,14531.25,,,301,252.0,0.0,5.0,20.0,80.0,56.0,11.0,40.0,23.0,17.0,0.0,0.0,918.1,No,57.346767422334175,41.645675902602854,85.85858585858585,38.095238095238095,13459.4375
918.2,MI,"Census Tract 918.2, Wayne County, Michigan",G2601630091802,2601630091802,1,1491,231.0,1260,399.0,,,369.0,20342.1409214092,330.0,20155.303030303,,,400,369.0,0.0,0.0,0.0,27.0,26.0,28.0,70.0,195.0,23.0,0.0,0.0,918.2,No,15.492957746478872,84.50704225352112,,89.43089430894308,20871.62051282051
918.3,MI,"Census Tract 918.3, Wayne County, Michigan",G2601630091803,2601630091803,1,5102,5102.0,0,1164.0,1122.0,42,1113.0,21954.1778975741,,,,,1164,1113.0,0.0,0.0,0.0,13.0,24.0,54.0,247.0,650.0,119.0,6.0,0.0,918.3,No,100.0,0.0,96.3917525773196,,21684.278461538463
918.4,MI,"Census Tract 918.4, Wayne County, Michigan",G2601630091804,2601630091804,1,8855,8822.0,0,2071.0,1976.0,95,1961.0,20958.6945436002,,,,,2095,1961.0,0.0,17.0,6.0,56.0,94.0,225.0,470.0,857.0,221.0,15.0,0.0,918.4,No,99.62732919254658,0.0,95.41284403669725,,20659.144690781795
918.5,MI,"Census Tract 918.5, Wayne County, Michigan",G2601630091805,2601630091805,1,6819,6783.0,0,1877.0,796.0,1081,636.0,14166.6666666667,,,,,1915,636.0,5.0,19.0,23.0,130.0,233.0,157.0,38.0,25.0,6.0,0.0,0.0,918.5,No,99.47206335239771,0.0,42.40809802876932,,14017.6330472103
918.6,MI,"Census Tract 918.6, Wayne County, Michigan",G2601630091806,2601630091806,1,1137,1120.0,0,462.0,169.0,293,130.0,24826.9230769231,,,,,471,130.0,0.0,0.0,0.0,5.0,16.0,15.0,10.0,40.0,20.0,24.0,0.0,918.6,No,98.50483729111697,0.0,36.58008658008658,,22437.0125
919,MI,"Census Tract 919, Wayne County, Michigan",G26016300919,26016300919,1,2276,1850.0,416,,,,,,,,,,11,,,,,,,,,,,,,0919,No,81.2829525483304,18.27768014059754,,,
920.1,MI,"Census Tract 920.1, Wayne County, Michigan",G2601630092001,2601630092001,1,6188,6120.0,55,1614.0,1499.0,115,1246.0,18040.7303370787,,,,,1656,1246.0,0.0,0.0,10.0,120.0,179.0,270.0,306.0,325.0,31.0,5.0,0.0,920.1,No,98.9010989010989,0.8888170652876535,92.87484510532838,,17863.416666666668
920.2,MI,"Census Tract 920.2, Wayne County, Michigan",G2601630092002,2601630092002,1,3877,3877.0,0,1058.0,916.0,142,907.0,17432.4696802646,,,,,1058,907.0,0.0,0.0,17.0,100.0,132.0,248.0,184.0,205.0,21.0,0.0,0.0,920.2,No,100.0,0.0,86.57844990548205,,17065.70564516129
921,MI,"Census Tract 921, Wayne County, Michigan",G26016300921,26016300921,1,2705,2699.0,0,943.0,590.0,353,529.0,19059.5463137996,,,,,976,529.0,5.0,10.0,20.0,63.0,96.0,76.0,63.0,113.0,62.0,16.0,5.0,0921,No,99.77818853974122,0.0,62.566277836691405,,17334.592105263157
922.1,MI,"Census Tract 922.1, Wayne County, Michigan",G2601630092201,2601630092201,1,4892,4798.0,5,1299.0,1071.0,228,1051.0,18048.2873453853,,,,,1311,1051.0,10.0,9.0,23.0,103.0,125.0,232.0,183.0,326.0,35.0,5.0,0.0,922.1,No,98.07849550286181,0.10220768601798855,82.44803695150115,,17827.737704918032
922.2,MI,"Census Tract 922.2, Wayne County, Michigan",G2601630092202,2601630092202,1,960,942.0,0,237.0,193.0,44,183.0,17437.1584699454,,,,,237,183.0,6.0,10.0,9.0,21.0,31.0,9.0,36.0,38.0,23.0,0.0,0.0,922.2,No,98.125,0.0,81.43459915611815,,17916.5
922.3,MI,"Census Tract 922.3, Wayne County, Michigan",G2601630092203,2601630092203,1,1302,1297.0,0,387.0,347.0,40,341.0,28684.0175953079,,,,,393,341.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,107.0,147.0,30.0,16.0,922.3,No,99.61597542242704,0.0,89.66408268733849,,26564.469387755104
922.4,MI,"Census Tract 922.4, Wayne County, Michigan",G2601630092204,2601630092204,1,875,854.0,21,285.0,211.0,74,207.0,26817.6328502415,,,,,331,207.0,0.0,5.0,0.0,5.0,4.0,5.0,0.0,65.0,109.0,14.0,0.0,922.4,No,97.6,2.4,74.03508771929825,,26834.67889908257
922.5,MI,"Census Tract 922.5, Wayne County, Michigan",G2601630092205,2601630092205,1,5194,5179.0,0,1439.0,976.0,463,946.0,20696.3530655391,,,,,1514,946.0,0.0,5.0,39.0,87.0,158.0,101.0,135.0,173.0,211.0,32.0,5.0,922.5,No,99.71120523681171,0.0,67.82487838776929,,19045.67777777778
922.6,MI,"Census Tract 922.6, Wayne County, Michigan",G2601630092206,2601630092206,1,5149,5128.0,0,1298.0,1184.0,114,1179.0,21275.4452926209,,,,,1315,1179.0,0.0,5.0,16.0,17.0,37.0,119.0,223.0,635.0,127.0,0.0,0.0,922.6,No,99.59215381627502,0.0,91.21725731895224,,21361.932283464568
922.7,MI,"Census Tract 922.7, Wayne County, Michigan",G2601630092207,2601630092207,1,5507,5472.0,4,1430.0,1321.0,109,1310.0,23285.3053435114,,,,,1446,1310.0,0.0,0.0,10.0,42.0,88.0,150.0,155.0,446.0,373.0,34.0,12.0,922.7,No,99.3644452514981,0.0726348284002179,92.37762237762239,,22359.393497757846
923.1,MI,"Census Tract 923.1, Wayne County, Michigan",G2601630092301,2601630092301,1,1008,1008.0,0,258.0,211.0,47,203.0,19068.9655172414,,,,,260,203.0,6.0,0.0,0.0,16.0,29.0,37.0,42.0,41.0,32.0,0.0,0.0,923.1,No,100.0,0.0,81.78294573643412,,18333.0
923.2,MI,"Census Tract 923.2, Wayne County, Michigan",G2601630092302,2601630092302,1,3954,3947.0,7,1013.0,902.0,111,864.0,20988.1365740741,,,,,1029,864.0,0.0,11.0,20.0,63.0,53.0,86.0,134.0,334.0,152.0,11.0,0.0,923.2,No,99.82296408700051,0.1770359129994942,89.04244817374136,,20980.34281437126
